"GEO_CODE","age_total","age0to4pc","age5to14pc","age16to24pc","age25to44pc","age45to64pc","age75pluspc","NSSEC.Total","HigherManagerial1pc","LowerManagerial2pc","Intermediate3pm","SmallEmployers4pc","SupervisoryTechnical5pc","SemiRoutine6pc","Routine7pc","LongTermUnemployed8pc","Average.download.speed..Mbps.","Superfast.availability","Unable.to.receive.decent.broadband","Receiving.under.2.Mbps","Receiving.under.10.Mbps","Receiving.over.30.Mbps"
"E02000077",7823,0.0614853636712259,0.108781797264477,0.117090630193021,0.257829477182667,0.261280838552985,0.0742681835612936,5145,0.0841593780369291,0.210495626822157,0.211078717201166,0.110009718172983,0.0826044703595724,0.157628765792031,0.101068999028183,0.0429543245869776,74,0.997,0.002,0.015,0.145,0.769
"E02000078",7665,0.054924983692107,0.100848010437052,0.104240052185258,0.265231572080887,0.278799739073712,0.0679712981082844,5322,0.0933859451334085,0.238444193912063,0.232243517474634,0.09695603156708,0.0858699736941,0.137542277339346,0.0881247651258925,0.0274332957534761,81.4,0.997,0,0.013,0.188,0.746
"E02000079",7865,0.0609027336300064,0.091163382072473,0.106420851875397,0.271710108073744,0.24411951684679,0.108582326764145,5182,0.124083365495948,0.25106136626785,0.213238131995369,0.118873021999228,0.0702431493631802,0.118487070629101,0.067348514087225,0.0366653801620996,68.9,0.964,0.001,0.002,0.049,0.551
"E02000080",9430,0.055779427359491,0.0939554612937434,0.125132555673383,0.250901378579003,0.266383881230117,0.0864262990455991,6261,0.0910397700047916,0.215780226800831,0.21881488580099,0.110844912953202,0.0833732630570196,0.14821913432359,0.0864079220571794,0.0455198850023958,71.9,0.991,0.008,0.006,0.192,0.706
"E02000080",9430,0.055779427359491,0.0939554612937434,0.125132555673383,0.250901378579003,0.266383881230117,0.0864262990455991,6261,0.0910397700047916,0.215780226800831,0.21881488580099,0.110844912953202,0.0833732630570196,0.14821913432359,0.0864079220571794,0.0455198850023958,71.9,0.991,0.008,0.006,0.192,0.706
"E02000081",7513,0.0557699986689738,0.094369759084254,0.110075868494609,0.239984027685345,0.266737654731798,0.102355916411553,4968,0.0964170692431562,0.226247987117552,0.210547504025765,0.101247987117552,0.0791062801932367,0.150563607085346,0.0909822866344605,0.0448872785829308,70.9,0.973,0.017,0.007,0.203,0.596
"E02000082",8876,0.0545290671473637,0.0976791347453808,0.119197836863452,0.255182514646237,0.277377196935557,0.0785263632266787,5977,0.0900117115609838,0.229044671239752,0.224025430818136,0.125982934582567,0.080475154759913,0.13518487535553,0.0824828509285595,0.0327923707545591,44.9,0.935,0.001,0.01,0.206,0.699
"E02000083",9771,0.066318698188517,0.114829597789377,0.112475693378365,0.282775560331594,0.241121686623682,0.0674444785590011,6412,0.0831253898939488,0.220835932626326,0.188708671241422,0.101996257018091,0.0882719900187149,0.153462258265752,0.108702432938241,0.0548970679975047,70.5,0.98,0.017,0.01,0.239,0.697
"E02000084",10641,0.0543182031763932,0.0897472042101306,0.113523165116061,0.243398176863077,0.284559721830655,0.0858002067474861,7248,0.110789183222958,0.25855408388521,0.21523178807947,0.136865342163355,0.0681567328918322,0.110237306843267,0.0659492273730684,0.0342163355408389,77.4,0.977,0,0.004,0.076,0.635
"E02000084",10641,0.0543182031763932,0.0897472042101306,0.113523165116061,0.243398176863077,0.284559721830655,0.0858002067474861,7248,0.110789183222958,0.25855408388521,0.21523178807947,0.136865342163355,0.0681567328918322,0.110237306843267,0.0659492273730684,0.0342163355408389,77.4,0.977,0,0.004,0.076,0.635
"E02000085",7893,0.0619536297985557,0.0990751298619029,0.12694792854428,0.260483973140758,0.253135689851767,0.0752565564424173,5249,0.0872547151838445,0.217755763002477,0.227852924366546,0.132215660125738,0.0832539531339303,0.136216422175652,0.0809678033911221,0.0344827586206897,72.7,0.992,0.008,0.008,0.228,0.692
"E02000085",7893,0.0619536297985557,0.0990751298619029,0.12694792854428,0.260483973140758,0.253135689851767,0.0752565564424173,5249,0.0872547151838445,0.217755763002477,0.227852924366546,0.132215660125738,0.0832539531339303,0.136216422175652,0.0809678033911221,0.0344827586206897,72.7,0.992,0.008,0.008,0.228,0.692
"E02000086",7328,0.0532205240174672,0.0990720524017467,0.122816593886463,0.244677947598253,0.284661572052402,0.0690502183406114,4972,0.106999195494771,0.251810136765889,0.227272727272727,0.120072405470636,0.0707964601769911,0.122083668543846,0.0718020917135961,0.0291633145615447,41.7,0.96,0.003,0.017,0.223,0.646
"E02000087",7579,0.0500065971764085,0.0918326956062805,0.0965826626203985,0.234463649557989,0.271012006861063,0.115054756564191,4979,0.160875677846957,0.285800361518377,0.212291624824262,0.122313717613979,0.0526210082345853,0.0939947780678851,0.0465957019481824,0.0255071299457722,70.2,0.956,0.001,0.008,0.138,0.552
"E02000087",7579,0.0500065971764085,0.0918326956062805,0.0965826626203985,0.234463649557989,0.271012006861063,0.115054756564191,4979,0.160875677846957,0.285800361518377,0.212291624824262,0.122313717613979,0.0526210082345853,0.0939947780678851,0.0465957019481824,0.0255071299457722,70.2,0.956,0.001,0.008,0.138,0.552
"E02000088",7737,0.055447848003102,0.0930593253198914,0.116970401964586,0.240403257076386,0.272198526560682,0.083624143724958,5228,0.103863810252487,0.246748278500383,0.232019892884468,0.124904361132364,0.0690512624330528,0.126052027543994,0.0715378729915838,0.0258224942616679,69.4,0.974,0,0.004,0.217,0.664
"E02000089",7783,0.0547346781446743,0.0997044841320827,0.111396633688809,0.225362970576898,0.275600668122832,0.100860850571759,5081,0.112969887817359,0.262546742767172,0.226333398937217,0.122023223774847,0.0708521944499114,0.114741192678607,0.0621924817949223,0.0283408777799646,57.5,1,0,0.006,0.174,0.708
"E02000090",8726,0.0551226220490488,0.0702498280999312,0.12216364886546,0.280082512033005,0.232294292917717,0.12754985101994,5666,0.133956936110131,0.283445111189552,0.217437345570067,0.0983056830215319,0.0594775855983057,0.109601129544652,0.0603600423579245,0.0374161666078362,62.7,0.999,0,0.001,0.042,0.681
"E02000091",9682,0.0464780004131378,0.0853129518694485,0.127659574468085,0.23528196653584,0.254183020037182,0.127246436686635,6165,0.138361719383617,0.273803730738037,0.19918896999189,0.113057583130576,0.0585563665855637,0.119545823195458,0.0618004866180049,0.0356853203568532,67.6,0.962,0.001,0.003,0.07,0.667
"E02000092",6426,0.0767195767195767,0.106598194833489,0.107531901649549,0.268129474011827,0.239028944911298,0.0840336134453782,4114,0.0770539620807,0.213174526008751,0.179873602333495,0.113028682547399,0.0712202236266407,0.158483228001945,0.113757899854157,0.073407875546913,67.3,0.946,0.023,0.019,0.186,0.699
"E02000093",10883,0.0642286134337958,0.0965726362216301,0.115776899751907,0.328953413580814,0.229991730221446,0.0581641091610769,7253,0.107265958913553,0.197987039845581,0.146008548186957,0.167516889562939,0.0503240038604715,0.133186267751275,0.0927891906797187,0.104922101199504,74.5,0.982,0.007,0.009,0.133,0.781
"E02000094",8746,0.0723759432883604,0.103475874685571,0.127715527098102,0.321518408415276,0.222730391035902,0.0497370226389207,5599,0.0928737274513306,0.18467583497053,0.128058581889623,0.189140918021075,0.0616181460975174,0.130916235041972,0.0903732809430255,0.122343275584926,74.9,0.978,0.004,0.004,0.118,0.766
"E02000095",9921,0.0608809595806874,0.0847696804757585,0.132647918556597,0.308335853240601,0.235056949904244,0.0730773107549642,6377,0.119021483456171,0.189273953269562,0.143484397051905,0.158852124823585,0.0541006742982594,0.129057550572369,0.0838952485494747,0.122314567978673,71.4,0.961,0,0.005,0.069,0.72
"E02000096",7598,0.0525138194261648,0.0872598052118979,0.118715451434588,0.285075019742037,0.256646485917347,0.0784416951829429,5093,0.214804633811113,0.239937168662871,0.160808953465541,0.141174160612606,0.034949931278225,0.0934616139799725,0.0428038484193992,0.0720596897702729,82.2,0.999,0.001,0.003,0.054,0.78
"E02000097",8958,0.0664210761330654,0.0979013172583166,0.125362804197365,0.30922080821612,0.233645903103371,0.0613976334003126,5678,0.0885875308207115,0.180521310320535,0.136139485734414,0.179464600211342,0.0646354350123283,0.136843959140542,0.102148643888693,0.111659034871434,74.9,0.998,0.002,0.005,0.155,0.763
"E02000097",8958,0.0664210761330654,0.0979013172583166,0.125362804197365,0.30922080821612,0.233645903103371,0.0613976334003126,5678,0.0885875308207115,0.180521310320535,0.136139485734414,0.179464600211342,0.0646354350123283,0.136843959140542,0.102148643888693,0.111659034871434,74.9,0.998,0.002,0.005,0.155,0.763
"E02000098",7944,0.0614300100704935,0.0937814702920443,0.129405840886203,0.309415911379658,0.231621349446123,0.0641993957703928,5167,0.144184246177666,0.211147667892394,0.127540158699439,0.166247338881363,0.0439326495064834,0.114379717437585,0.0706406038320108,0.12192761757306,77,0.993,0.003,0.002,0.043,0.722
"E02000099",8707,0.0820029861031354,0.102561157689216,0.127943034340186,0.355690823475365,0.191110600666131,0.0497301022166073,5525,0.127058823529412,0.21393665158371,0.134841628959276,0.157466063348416,0.0501357466063348,0.123076923076923,0.0772850678733032,0.116199095022624,79,0.981,0.015,0.002,0.046,0.735
"E02000100",8388,0.0433953266571292,0.0783261802575107,0.177873152122079,0.293514544587506,0.239151168335718,0.0582975679542203,5356,0.17419716206124,0.292755787901419,0.149178491411501,0.13629574309186,0.0375280059746079,0.092419716206124,0.0489171023151606,0.0687079910380881,81.3,0.987,0.012,0.012,0.141,0.768
"E02000101",9332,0.0802614659237034,0.0989069867123875,0.123017573939134,0.333583369052722,0.205957993999143,0.0595799399914273,5830,0.11303602058319,0.1852487135506,0.124871355060034,0.139622641509434,0.055746140651801,0.134648370497427,0.0946826758147513,0.152144082332762,62.3,0.997,0.002,0.008,0.192,0.72
"E02000101",9332,0.0802614659237034,0.0989069867123875,0.123017573939134,0.333583369052722,0.205957993999143,0.0595799399914273,5830,0.11303602058319,0.1852487135506,0.124871355060034,0.139622641509434,0.055746140651801,0.134648370497427,0.0946826758147513,0.152144082332762,62.3,0.997,0.002,0.008,0.192,0.72
"E02000102",7787,0.0853987414922306,0.126107615256196,0.123025555412868,0.317837421343264,0.202003338898164,0.0421214845254912,4750,0.0564210526315789,0.149052631578947,0.116,0.165473684210526,0.068421052631579,0.150105263157895,0.138736842105263,0.155789473684211,55.4,0.968,0.03,0.019,0.186,0.778
"E02000103",8723,0.0802476212312278,0.1110856356758,0.127822996675456,0.303794566089648,0.215292903817494,0.0534219878482174,5378,0.0849758274451469,0.175343994049833,0.117701747861659,0.161212346597248,0.0600595016734846,0.14280401636296,0.112867236891038,0.145035329118631,39,0.936,0.026,0.01,0.189,0.571
"E02000104",6767,0.0585192847642973,0.087778927146446,0.123836264223437,0.318900546771095,0.224176148958179,0.0789123688488252,4339,0.122608896059,0.193592993777368,0.135515095644158,0.15326112007375,0.0541599446877161,0.131366674348928,0.0884996542982254,0.120995621110855,71.4,0.996,0.003,0.004,0.063,0.665
"E02000105",9202,0.0788958921973484,0.0968267767876549,0.119539230602043,0.375679200173875,0.199195826994132,0.041730058682895,5909,0.104078524284989,0.193264511761719,0.128278896598409,0.132509730918937,0.0536469791842951,0.161279404298528,0.0983245896090709,0.128617363344051,68,0.992,0.007,0.009,0.164,0.716
"E02000106",10217,0.0864245864735245,0.10648918469218,0.131936967798767,0.348830380737986,0.202016247430753,0.0402270725261819,6513,0.0710885920466759,0.157070474435744,0.106556118532166,0.177491171503148,0.0675571933056963,0.139259941655151,0.131429448794718,0.1495470597267,52.4,0.978,0.004,0.023,0.183,0.738
"E02000107",10692,0.069304152637486,0.074635241301908,0.128320239431351,0.424616535727647,0.195005611672278,0.0350729517396184,7373,0.120032551200326,0.240743252407433,0.109046521090465,0.138749491387495,0.0656449206564492,0.120032551200326,0.104706361047064,0.101044351010444,48.6,0.908,0.004,0.003,0.041,0.584
"E02000108",6584,0.0691069258809234,0.103280680437424,0.116646415552855,0.351002430133657,0.209902794653706,0.0513365735115431,4281,0.0824573697734174,0.20042046250876,0.130576967998131,0.115860780191544,0.0677411819668302,0.160943704741883,0.121233356692362,0.120766176127073,79.9,0.994,0.001,0.015,0.141,0.817
"E02000109",9864,0.0703568532035685,0.0872871046228711,0.135239253852393,0.371451743714517,0.193734793187348,0.0473438767234388,6512,0.11455773955774,0.189342751842752,0.121928746928747,0.117321867321867,0.0654176904176904,0.150030712530713,0.127149877149877,0.114250614250614,40.5,0.879,0.052,0.008,0.211,0.507
"E02000110",8087,0.0579943118585384,0.0750587362433535,0.138617534314332,0.381723754173365,0.220106343514282,0.0405589217262273,5690,0.123022847100176,0.279261862917399,0.120738137082601,0.135676625659051,0.0565905096660808,0.104569420035149,0.0868189806678383,0.0933216168717047,46,0.993,0.007,0.004,0.172,0.701
"E02000111",9782,0.071355551012063,0.0882232672255163,0.12400327131466,0.361480269883459,0.222244939685136,0.0497853199754651,6362,0.0833071361207168,0.165199622760138,0.1177302734989,0.100597296447658,0.0724614900974536,0.206538824269098,0.123231688148381,0.130933668657655,69.9,0.993,0.005,0.003,0.065,0.707
"E02000112",9432,0.0605385920271416,0.0805767599660729,0.142917726887193,0.354961832061069,0.220843935538592,0.0493002544529262,6187,0.0769355099401972,0.15791175044448,0.117342815581057,0.117342815581057,0.0682075319217715,0.189591078066914,0.153709390657831,0.118959107806691,37.2,0.84,0.006,0.006,0.147,0.404
"E02000112",9432,0.0605385920271416,0.0805767599660729,0.142917726887193,0.354961832061069,0.220843935538592,0.0493002544529262,6187,0.0769355099401972,0.15791175044448,0.117342815581057,0.117342815581057,0.0682075319217715,0.189591078066914,0.153709390657831,0.118959107806691,37.2,0.84,0.006,0.006,0.147,0.404
"E02000113",9655,0.0902123252200932,0.140445365095805,0.148420507509063,0.275504919730709,0.205696530295184,0.0354220611082341,5551,0.0396324986488921,0.134210052242839,0.123761484417222,0.0911547468924518,0.0688164294721672,0.192758061610521,0.145739506395244,0.203927220320663,55.2,0.984,0.009,0.019,0.219,0.724
"E02000114",9010,0.0659267480577136,0.0752497225305216,0.131631520532741,0.447280799112098,0.172142064372919,0.0347391786903441,6288,0.112913486005089,0.254770992366412,0.109732824427481,0.122296437659033,0.0729961832061069,0.116094147582697,0.114821882951654,0.0963740458015267,68.2,0.968,0.011,0.001,0.03,0.711
"E02000114",9010,0.0659267480577136,0.0752497225305216,0.131631520532741,0.447280799112098,0.172142064372919,0.0347391786903441,6288,0.112913486005089,0.254770992366412,0.109732824427481,0.122296437659033,0.0729961832061069,0.116094147582697,0.114821882951654,0.0963740458015267,68.2,0.968,0.011,0.001,0.03,0.711
"E02000115",8340,0.0592326139088729,0.0556354916067146,0.114388489208633,0.456834532374101,0.190887290167866,0.0489208633093525,6105,0.197542997542998,0.311547911547912,0.106470106470106,0.100573300573301,0.0434070434070434,0.0861588861588862,0.0691236691236691,0.0851760851760852,65.5,1,0,0.003,0.092,0.74
"E02000115",8340,0.0592326139088729,0.0556354916067146,0.114388489208633,0.456834532374101,0.190887290167866,0.0489208633093525,6105,0.197542997542998,0.311547911547912,0.106470106470106,0.100573300573301,0.0434070434070434,0.0861588861588862,0.0691236691236691,0.0851760851760852,65.5,1,0,0.003,0.092,0.74
"E02000116",8153,0.0809517968845824,0.105605298663069,0.120814424138354,0.397399730160677,0.185943824359132,0.0320127560407212,5326,0.0647765677806985,0.175741644761547,0.0995118287645513,0.149267743146827,0.0739767179872324,0.153210664663913,0.148328952309425,0.135185880585805,63.6,0.997,0.003,0.004,0.046,0.705
"E02000117",12013,0.0955631399317406,0.120536085906934,0.130525264297012,0.31224506784317,0.205777074835595,0.0402896861733122,7317,0.041683750170835,0.152384857181905,0.112341123411234,0.123274566078994,0.0686073527401941,0.169331693316933,0.15443487768211,0.177941779417794,44.6,0.976,0.006,0.007,0.201,0.623
"E02000118",9425,0.0669496021220159,0.0964456233421751,0.136339522546419,0.336976127320955,0.23342175066313,0.0390450928381963,6144,0.056640625,0.137532552083333,0.1162109375,0.111002604166667,0.0745442708333333,0.193684895833333,0.174967447916667,0.135416666666667,69.6,0.973,0.005,0.009,0.129,0.699
"E02000119",7248,0.0865066225165563,0.144591611479029,0.138934878587196,0.28932119205298,0.205298013245033,0.0350441501103753,4212,0.051994301994302,0.165479582146249,0.117758784425451,0.0887939221272555,0.0764482431149098,0.169753086419753,0.137226970560304,0.192545109211776,35.3,0.932,0.055,0.026,0.269,0.551
"E02000120",9214,0.0666377252007814,0.0557846754938138,0.100933362274799,0.488821358801823,0.181028869112221,0.0339700455828088,6927,0.174823155767287,0.310379673740436,0.097589143929551,0.101053847264328,0.0550021654395842,0.097300418651653,0.0892161108705067,0.0746354843366537,71.7,0.996,0.003,0.003,0.066,0.749
"E02000121",8933,0.0621291839247733,0.0827269674241576,0.133661703794918,0.368633157953655,0.218627560729878,0.044106123362812,6024,0.0693891102257636,0.149734395750332,0.116201859229748,0.11039176626826,0.0730411686586985,0.205179282868526,0.153884462151394,0.122177954847278,67.3,0.979,0.02,0.014,0.183,0.687
"E02000122",8079,0.0632504022775096,0.095308825349672,0.10112637702686,0.352271320708008,0.228864958534472,0.0633741799727689,5441,0.158794339275868,0.305826134901672,0.102003308215402,0.136188200698401,0.0512773387244992,0.0955706671567726,0.071310420878515,0.0790295901488697,66.1,0.999,0,0.002,0.059,0.76
